126	Pterosaur 	Mon_Queen.GCMDS	O	0	Defender	X	30	99.75	30	290	30	30	202.5	-202.5	270	-270	420	0.064246	32556	87	2694	3293	523	348	113	0	1.sept	40	0	0	34	34	21556	4500	538	112	0.9	22	X	O	O	X	0	0	0	0	0	0	0	0	0	1.196	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
127	Halberd Cacique	Mon_Minatami.GCMDS	O	0	Defender	X	32	112	20	200	28	28	65	-65	80	-120	270	0.099852	35160	88	2457	3003	529	352	114	0	1.juuli	41	0	0	35	34	22092	4550	552	113	1	23	X	O	O	X	0	0	0	0	0	0	0	0	0	1.204	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
128	Headless Warrior	Mon_Dullahan.GCMDS	O	0	Defender	X	32	112	24	240	40	40	95	-95	100	-100	250	0.107814	37972	89	3681	4499	535	356	115	0	2.mai	41	0	0	35	34	22636	4600	565	115	1	23	X	O	O	X	0	0	0	0	0	0	0	0	0	1.212	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
129	Mask 	Mon_Mask.GCMDS	O	0	Defender	X	32	123.2	24	179.2	36	36	108	-132	132	-192	342	0.078875	41008	90	3448	4214	541	360	117	0	2.m?ts	42	0	0	36	34	23192	4650	579	116	1.veebr	23	X	O	O	X	0	0	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
130	Krix	Mon_Queen02.GCMDS	O	0	Defender	X	30	105	30	300	30	30	225	-225	300	-300	450	0.059968	44292	91	2900	3544	547	364	118	0	1.sept	42	0	0	36	34	23752	4700	593	117	1	23	X	O	O	X	0	0	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
131	Lion Mage	Mon_Lion_m.gcmds	O	0	Defender	X	40	154	24	179.2	36	36	144	-120	288	-156	306	0.088134	47836	92	3572	4366	553	368	119	0	2.m?ts	42	0	0	36	34	24324	4750	608	118	1.veebr	24	X	O	O	X	0	0	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
132	Naga Defender	Mon_Naga_Warrior.gcmds	O	0	Defender	X	24	92.4	24	179.2	45	45	156	-156	288	-120	270	0.099852	51660	93	4585	5604	559	372	120	0	2.sept	43	0	0	37	34	24904	4800	622	120	1.veebr	24	X	O	O	X	0	0	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
133	Naga Warrior	Mon_Naga_Mage.gcmds	O	0	Warrior	X	24	92.4	24	179.2	45	45	180	-168	288	-96	246	0.109561	55796	94	6015	7352	2116	282	176	0	3	53	0	470	108	34	19051	7223	476	180	1.veebr	24	X	O	O	X	0	0	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
134	Omurten	Mon_Omurten.GCMDS	X	0	Defender	X	56	225.4	56	279.4	55	55	175.5	-188.5	364	-299	449	0.060101	60260	95	5893	7203	571	380	123	0	3.juuni	44	0	0	38	34	26091	4900	652	122	1.m?ts	24	X	O	O	X	0	0	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
150	White Mushroom	NPC_AG_Mushroom.GCMDS	O	0	Object	X	0	0	0	0	30	30	85	-85	80	80	70	0.377535	0	20	158	194	121	80	26	0	0.9	14	0	0	8	34	1576	1150	39	28	1	6	X	O	O	X	0	0	0	0	0	0	0	0	0	0.66	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
151	Necrogenic	Mon_A_zombie.GCMDS	O	0	Defender	X	48	168	48	432	40	40	50	-45	50	-25	175	0.153745	748	38	650	795	229	152	49	0	1.juuni	21	0	0	15	34	4321	2050	108	51	1	10	X	O	O	X	0	0	0	0	0	0	0	0	0	0.804	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
152	Necrogenic Leader	Mon_A_zombie.GCMDS	O	0	Chief	X	48	210	48	504	40	40	75	-67.5	75	-37.5	188	0.143181	2054	45	878	1073	271	180	58	42	1.juuli	24	0	80	18	34	5831	3120	145	78	1.mai	12	X	X	O	O	5	50	0x9604	0	0	0	0	0	0	0.86	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
153	Piranha	Mon_Globus.GCMDS	O	0	Defender	X	40	98	20	144	32	32	56	-48	140	-88	238	0.11323	1100	43	629	769	259	172	55	0	1.m?ts	23	0	0	17	34	5371	2300	134	57	0.4	11	X	O	O	X	0	0	0	0	0	0	0	0	0	0.844	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
154	Terly Tree	NPC_AG_FruitTree.GCMDS	O	0	Object	X	0	0	0	0	30	30	480	-480	400	-400	500	0.053977	0	1	10	12	7	4	0	0	0.7	6	0	0	0	34	123	200	3	5	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.508	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
155	Nereids Queen	Mon_Slephi.GCMDS	O	0	Chief	X	40	161	40	396	32	32	123.5	-123.5	260	-156	306	0.088134	6789	59	1234	1508	355	236	76	53	1.juuni	29	0	108	23	34	9713	4374	242	109	1.m?ts	15	X	O	O	O	5	70	0x8303	0x9704	0	0x8a02	0	0	0	0.972	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
156	Swamp Grass	NPC_AG_Waterweed.GCMDS	O	0	Object	X	0	0	0	0	30	30	180	-180	180	-180	280	0.096296	0	1	10	12	7	4	0	0	0.7	6	0	0	0	34	123	200	3	5	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.508	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
157	Treasure Box	NPC_AG_TreasureBox.GCMDS	O	0	Object	X	0	0	0	0	30	30	48	-48	35	-35	135	0.198827	0	3	19	23	19	12	0	0	0.7	7	0	0	1	34	219	300	5	7	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.524	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
158	Red Mushroom	NPC_AG_RedMushroom.GCMDS	O	0	Object	X	0	0	0	0	30	30	90	-90	90	-90	190	0.141682	0	1	10	12	7	4	0	0	0.7	6	0	0	0	34	123	200	3	5	0.6	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.508	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
159	Flower	NPC_AG_Flower.GCMDS	O	0	Object	X	0	0	0	0	30	30	35	-35	35	-35	135	0.198827	0	1	10	12	7	4	0	0	0.7	6	0	0	0	34	123	200	3	5	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.508	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
160	Box	NPC_AG_Container.GCMDS	O	0	Object	X	0	0	0	0	30	30	45	-45	45	-45	145	0.185259	0	2	14	17	13	8	0	0	0.7	6	0	0	0	34	169	250	4	6	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.516	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
161	Box	NPC_AG_Container.GCMDS	O	0	Object	X	0	0	0	0	30	30	45	-45	45	-45	145	0.185259	0	2	14	17	13	8	0	0	0.7	6	0	0	0	34	169	250	4	6	1	1	X	X	O	X	0	0	0	0	0	0	0	0	0	0.516	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
162	Cyclop.Jr	Mon_Nonut.GCMDS	O	0	Defender	X	32	112	24	216	32	32	85	-85	60	-100	250	0.107814	1884	50	844	1031	301	200	65	0	1.apr	26	0	0	20	34	7080	2650	177	66	1	13	X	O	O	X	0	0	0	0	0	0	0	0	0	0.9	30000	7104	3185	3186	3191	0	3000000	3000000	3000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
163	Dark Spirit Warrior	MON_Dark_warrior.GCMDS	O	0	Warrior	X	32	112	24	216	30	30	60	-80	55	-115	265	0.101731	344	28	333	407	631	84	52	0	1	20	0	140	32	34	2095	2026	52	50	1	8	X	O	O	X	0	0	0	0	0	0	0	0	0	0.724	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
164	Dark Spirit Defender	MON_Dark_defender.GCMDS	O	0	Defender	X	32	112	24	216	40	40	70	-80	70	-145	295	0.091412	372	29	394	482	175	116	37	0	1.apr	17	0	0	11	34	2757	1600	68	40	1	8	X	X	O	X	0	0	0	0	0	0	0	0	0	0.732	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
165	Dark Spirit Mage	MON_Dark_mage.GCMDS	O	0	Chief	X	32	112	32	112	40	40	35	-65	50	-15	165	0.162992	686	30	413	505	181	120	39	30	1.apr	18	0	50	12	34	2912	1950	72	48	1	8	X	O	O	O	5	60	0x9605	0	0	0x8305	0	0	0	0.74	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
166	Cyclop King	Mon_Nonut.GCMDS	X	0	Named	X	32	224	24	360	32	32	255	-255	180	-300	900	1	442326	105	31899	24544	3262	13000	2000	2000	2.veebr	15000	0	1260	8503	34	65535	34560	4221	864	3	27	X	O	O	O	20	80	0x8406	0x9703	0	0x9706	0x8404	0	0	jaan.34	7200000	62023	3185	3191	60739	0	3000000	3000000	3000000	3000000	0	300000	0	216000	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
167	Snowy Cow	MON_Gorgon_Female.GCMDS	O	0	Warrior	X	33	115	15	135	30	30	85	-85	110	-230	380	0.071	4400	61	1514	1851	1373	183	114	0	1.mai	36	0	305	70	34	7966	4488	199	112	1	16	X	X	O	X	0	0	0	0	0	0	0	0	0	0.988	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
168	Snowy Wolf	MON_Wolf_attacker.GCMDS	O	0	Warrior	X	32	128.8	24	237.6	40	40	26	-26	58.5	-182	332	0.081246	4752	62	2070	2530	1396	186	116	0	2	37	0	310	71	34	8218	4567	205	114	1.m?ts	16	X	O	O	X	0	0	0	0	0	0	0	0	0	0.996	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
169	Snowy Cardian Wolf	MON_Wolf_attacker.GCMDS	O	0	Defender	X	32	134.4	24	244.8	40	40	28	-28	63	-196	346	0.077964	5132	63	1706	2085	379	252	81	0	2	31	0	0	25	34	11055	3300	276	82	1.apr	16	X	O	O	X	0	0	0	0	0	0	0	0	0	1.004	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
170	Snowy Bull	MON_Gorgon_Female.GCMDS	O	0	Defender	X	33	132.25	15	148.5	30	30	110.5	-110.5	143	-299	449	0.060101	5544	64	1310	1602	385	256	83	0	1.mai	31	0	0	25	34	11406	3350	285	83	1.m?ts	17	X	X	O	X	0	0	0	0	0	0	0	0	0	1.012	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
171	Snowy Barbarian 	MON_Snow.GCMDS	O	0	Defender	X	32	130	20	180	34	34	90	-90	60	-60	210	0.128258	5988	65	1610	1968	391	260	84	0	1.aug	32	0	0	26	34	11767	3400	294	85	1	17	X	O	O	X	0	0	0	0	0	0	0	0	0	1.veebr	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
172	Barbarian Gunner	MON_SnowGun.GCMDS	O	0	Warrior	X	32	130	20	180	34	34	90	-90	60	-60	210	0.128258	7110	66	2052	2508	1486	198	123	0	1.aug	39	0	330	75	34	9272	4885	231	122	1	11	X	O	O	X	0	100	0x9502	0	0	0	0	0	0	1.028	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
173	Red Face Ape	MON_Monk.GCMDS	O	0	Warrior	X	32	200	24	350	40	40	90	-90	70	-90	240	0.11229	6984	67	2451	2996	1508	201	125	0	2.jaan	39	0	335	77	34	9550	4965	238	124	1	17	X	O	O	X	0	0	0	0	0	0	0	0	0	1.036	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
174	Snowy Ape	MON_Monk.GCMDS	O	0	Warrior	X	32	230	24	385	40	40	117	-117	91	-117	267	0.100971	7540	68	2508	3065	1531	204	127	0	2.jaan	40	0	340	78	34	9830	5046	245	126	1.m?ts	18	X	O	O	X	0	0	0	0	0	0	0	0	0	1.044	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
175	Snowy Giant Ape	MON_HeavyMonk.GCMDS	O	0	Defender	X	32	250	24	408.3333	40	40	135	-135	105	-135	285	0.094611	8144	69	2160	2640	415	276	89	0	2.veebr	33	0	0	27	34	13273	3600	331	90	1.mai	18	X	O	O	X	0	0	0	0	0	0	0	0	0	1.052	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
176	Snowy Tiger	MON_SnowTiger.GCMDS	O	0	Defender	X	32	201.5	20	341.6667	32	32	84	-84	168	-294	444	0.060778	8796	70	1707	2086	421	280	91	0	1.juuli	34	0	0	28	34	13669	3650	341	91	2.jaan	18	X	O	O	X	0	0	0	0	0	0	0	0	0	1.juuni	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
177	Giant Ape Leader	MON_HeavyMonk.GCMDS	O	0	Chief	X	32	310	24	478.3333	40	40	189	-189	147	-189	339	0.079571	15200	71	2259	2761	427	284	92	62	2.veebr	34	0	132	28	34	14070	5574	351	139	2.jaan	18	X	O	O	O	5	50	0x8904	0	0	0	0	0	0	1.068	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
178	Snowy Cow.Jr	MON_Gorgon_Female.GCMDS	O	0	Warrior	X	33	109.25	15	130.5	30	30	76.5	-76.5	99	-207	357	0.075566	4072	60	1476	1805	1351	180	112	0	1.mai	36	0	300	69	34	7720	4410	193	110	0.9	16	X	X	O	X	0	0	0	0	0	0	0	0	0	0.98	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
179	Barick Farmer	Mon_BarickFarmer.GCMDS	O	0	Defender	X	32	112	24	168	40	40	85	-85	60	-60	210	0.128258	748	38	650	795	229	152	49	0	1.juuni	21	0	0	15	34	4321	2050	108	51	1	10	X	O	O	X	0	0	0	0	0	0	0	0	0	0.804	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
180	Three Head Snake Egg	Mon_Egg.GCMDS	O	0	Object	X	0	0	0	0	0	0	42	-42	42	-42	192	0.140215	0	40	0	0	241	160	52	0	0	22	0	0	16	34	4725	2150	118	53	1.apr	11	X	O	O	X	0	0	0	0	0	0	0	0	0	0.82	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
181	Snowy Barbarian traitor	MON_Snow.GCMDS	O	0	Defender	X	32	136.5	20	186	34	34	99	-99	66	-66	216	0.124712	7540	68	1726	2110	409	272	88	0	1.aug	33	0	0	27	34	12886	3550	322	88	1.jaan	18	X	O	O	X	0	0	0	0	0	0	0	0	0	1.044	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
182	Barbarian Gunner traitor	MON_SnowGun.GCMDS	O	0	Warrior	X	32	136.5	20	186	34	34	99	-99	66	-66	216	0.124712	8958	69	2199	2688	1553	207	129	0	1.aug	40	0	345	79	34	10118	5126	252	128	1.jaan	18	X	O	O	X	0	100	0x9502	0	0	0	0	0	0	1.052	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
183	Boar.Jr	MON_Pig1.GCMDS	O	0	Warrior	X	32	89.6	20	121.3333	32	32	15	-15	30	-96	246	0.109561	404	30	401	491	676	90	56	0	1.jaan	21	0	150	34	34	2330	2167	58	54	0.6	8	X	O	O	X	0	0	0	0	0	0	0	0	0	0.74	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
184	Boar	MON_Pig1.GCMDS	O	0	Warrior	X	32	112	20	140	32	32	25	-25	50	-160	310	0.086999	592	35	540	660	788	105	65	0	1.veebr	23	0	175	40	34	2980	2525	74	63	1	9	X	O	O	X	0	0	0	0	0	0	0	0	0	0.78	20000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
185	Wild Boar.Jr	MON_Pig2.GCMDS	O	0	Defender	X	32	89.6	20	121.3333	32	32	15	-15	30	-96	246	0.109561	5988	65	1520	1858	391	260	84	0	1.juuli	32	0	0	26	34	11767	3400	294	85	0.6	17	X	O	O	X	0	0	0	0	0	0	0	0	0	1.veebr	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
186	Wild Boar	MON_Pig2.GCMDS	O	0	Defender	X	32	123.2	20	149.3333	32	32	30	-30	60	-192	342	0.078875	7540	68	1630	1993	409	272	88	0	1.juuli	33	0	0	27	34	12886	3550	322	88	1.veebr	18	X	O	O	X	0	0	0	0	0	0	0	0	0	1.044	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
187	Death Bat	MON_Skullbat.GCMDS	O	0	Warrior	X	33	155.25	33	366.3	42	42	144.5	-229.5	153	-59.5	210	0.128258	20895	80	3861	4719	1801	240	150	0	2.mai	46	0	400	92	34	13616	6030	340	150	1.juuli	21	X	O	O	X	0	50	0x8902	0	0	0	0	0	0	jaan.14	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
188	Giant Wild Boar Hunter	Mon_Gnoll_Tanker.GCMDS	O	0	Defender	X	32	112	24	240	36	36	70	-70	120	-75	225	0.119745	25844	84	2950	3605	505	336	109	0	2.veebr	39	0	0	33	34	19995	4350	499	108	1	22	X	O	O	X	0	0	0	0	0	0	0	0	0	1.172	30000	7104	3185	3186	3191	0	1000	9000000	6000000	3000000	0	1500000	75000	75000	120000	75000	500	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0																				
