ID	Type	ClassSkill	Name[5]	Limit	Stat[0]	Value[0]	Stat[1]	Value[1]	Target	mRange	Range	Region	StartMP	LevelMP	LockAdd	Starttick	LevelTick	CastingFlag	EffectFlag	HitFlag	CoolDownTime	EndCoolDown	dds	MinX	MinY	MaxX	MaxY	Hit	EndScript	Protection	Interrupt	Counter	Gauge	Parent	Child	Text
0x8406	CAST	0	Sacred Hammer	NONE	WIS	8	NONE	0	ENEMY	0	14	10	1320	40	120	200	150	FIRE1	LHammer4.esf	NULL	24000	0	skicon01.dds	120	96	144	120	1	1	0	1	0	0	0x8405	0	Shining Hammer Level 4\\Damages and stuns enemies in an area. Unaffected by Mana Cell or Flexibility.
0x8406	CAST	0	God's Judgement	NONE	WIS	8	NONE	0	ENEMY	0	16	10	2240	40	160	200	150	FIRE1	LHammer4.esf	NULL	30000	0	skicon01.dds	120	96	144	120	1	1	0	1	0	0	0x8405	0	Shining Hammer Level 5\\Damages and stuns enemies in an area. Unaffected by Mana Cell or Flexibility.
0x8501	INSTANCE	1	Charge	NONE	NONE	0	NONE	0	FRIEND	0	0	0	800	0	0	0	0	NULL	Charging.esf	NULL	60000	0	skicon01.dds	168	144	192	168	1	1	0	0	0	0	0	0	Defender CLASS SKILL\\. Dispels negative magical and physical enchantments while increasing Defense, Resistance, and Movement.
0x8503	INSTANCE	0	Shared Torment	NONE	STR	7	NONE	0	ENEMY	0	8	0	0	40	0	0	0	FIRE1	SPain1.esf	NULL	12000	0	skicon01.dds	144	24	168	48	1	1	0	1	1	0	0	0	Shared Torment Level 1\\Projects a self-inflicted injury onto a remote target, resulting in HP loss for both but taunting the enemy.
0x8503	INSTANCE	0	Eye for an Eye	NONE	STR	7	NONE	0	ENEMY	0	10	0	240	40	0	0	0	FIRE1	SPain2.esf	NULL	12000	0	skicon01.dds	144	24	168	48	1	1	0	1	1	0	0	0	Shared Torment Level 2\\Projects a self-inflicted injury onto a remote target, resulting in HP loss for both but taunting the enemy.
0x8503	INSTANCE	0	Pain Killer	NONE	STR	7	NONE	0	ENEMY	0	12	0	480	40	0	0	0	FIRE1	SPain3.esf	NULL	12000	0	skicon01.dds	144	24	168	48	1	1	0	1	1	0	0	0	Shared Torment Level 3\\Projects a self-inflicted injury onto a remote target, resulting in HP loss for both but taunting the enemy.
0x8503	INSTANCE	0	Burden of Life	NONE	STR	7	NONE	0	ENEMY	0	14	0	720	40	0	0	0	FIRE1	SPain4.esf	NULL	12000	0	skicon01.dds	144	24	168	48	1	1	0	1	1	0	0	0	Shared Torment Level 4\\Projects a self-inflicted injury onto a remote target, resulting in HP loss for both but taunting the enemy.
0x8503	INSTANCE	0	Sacrificial Lamb	NONE	STR	7	NONE	0	ENEMY	0	16	0	960	40	0	0	0	FIRE1	SPain4.esf	NULL	12000	0	skicon01.dds	144	24	168	48	1	1	0	1	1	0	0	0	Shared Torment Level 5\\Projects a self-inflicted injury onto a remote target, resulting in HP loss for both but taunting the enemy.
0x8504	INSTANCE	0	Full Swing	FORFIGHTER	STR	7	NONE	0	ENEMY	0	0	4	0	40	0	0	0	ROUND_SWING	FullSwing1.esf	NULL	16000	0	skicon01.dds	168	24	192	48	1	0	0	1	1	0	0	0	Full Swing Level 1\\Damages, slows, and taunts enemies in an area around the caster.
0x8504	INSTANCE	0	Circle of Destruction	FORFIGHTER	STR	7	NONE	0	ENEMY	0	0	6	240	40	0	0	0	ROUND_SWING	FullSwing2.esf	NULL	16000	0	skicon01.dds	168	24	192	48	1	0	0	1	1	0	0	0	Full Swing Level 2\\Damages, slows, and taunts enemies in an area around the caster.
0x8504	INSTANCE	0	Clean Sweep	FORFIGHTER	STR	7	NONE	0	ENEMY	0	0	8	480	40	0	0	0	ROUND_SWING	FullSwing3.esf	NULL	16000	0	skicon01.dds	168	24	192	48	1	0	0	1	1	0	0	0	Full Swing Level 3\\Damages, slows, and taunts enemies in an area around the caster.
0x8504	INSTANCE	0	Bloody Moon	FORFIGHTER	STR	7	NONE	0	ENEMY	0	0	10	720	40	0	0	0	ROUND_SWING	FullSwing4.esf	NULL	16000	0	skicon01.dds	168	24	192	48	1	0	0	1	1	0	0	0	Full Swing Level 4\\Damages, slows, and taunts enemies in an area around the caster.
0x8504	INSTANCE	0	Heavenly Spheres	FORFIGHTER	STR	7	NONE	0	ENEMY	0	0	6	960	40	0	0	0	ROUND_SWING	FullSwing4.esf	NULL	16000	0	skicon01.dds	168	24	192	48	1	0	0	1	1	0	0	0	Full Swing Level 5\\Damages, slows, and taunts enemies in an area around the caster.
0x8601	INSTANCE	1	Lysis	NONE	NONE	0	NONE	0	FRIEND	0	0	0	800	0	0	0	0	NULL	Blaze.esf	NULL	60000	0	skicon01.dds	192	144	216	168	1	1	0	0	0	0	0	0	Warrior CLASS SKILL\\. Dispels negative magical and physical enchantments while increasing Defense, Resistance, and Movement, but decreases Evasion.
0x8602	CHANT	0	Battle Song	NONE	STR	8	NONE	0	PARTY	0	0	24	18	4	0	0	0	NULL	BattleSong1.esf	NULL	10000	0	skicon01.dds	192	0	216	24	0	1	0	0	0	0	0	0	Battle Song Aura Level 1\\Fils the hearts of all allies within earshot to boost their Attack.
0x8602	CHANT	0	Battle Cry	NONE	STR	8	NONE	0	PARTY	0	0	24	42	4	0	0	0	NULL	BattleSong2.esf	NULL	10000	0	skicon01.dds	192	0	216	24	0	1	0	0	0	0	0	0	Battle Song Aura Level 2\\Fils the hearts of all allies within earshot to boost their Attack.
0x8602	CHANT	0	War Chant	NONE	STR	8	NONE	0	PARTY	0	0	24	66	4	0	0	0	NULL	BattleSong3.esf	NULL	10000	0	skicon01.dds	192	0	216	24	0	1	0	0	0	0	0	0	Battle Song Aura Level 3\\Fils the hearts of all allies within earshot to boost their Attack.
0x8602	CHANT	0	Marching Song	NONE	STR	8	NONE	0	PARTY	0	0	24	90	4	0	0	0	NULL	BattleSong4.esf	NULL	10000	0	skicon01.dds	192	0	216	24	0	1	0	0	0	0	0	0	Battle Song Aura Level 4\\Fils the hearts of all allies within earshot to boost their Attack.
0x8602	CHANT	0	The Ninth Symphony	NONE	STR	8	NONE	0	PARTY	0	0	24	114	4	0	0	0	NULL	BattleSong4.esf	NULL	10000	0	skicon01.dds	192	0	216	24	0	1	0	0	0	0	0	0	Battle Song Aura Level 5\\Fils the hearts of all allies within earshot to boost their Attack.
0x8603	INSTANCE	0	Chain Reaction	FORFIGHTER	STR	8	NONE	0	MELEE	0	1.5	0	0	30	0	0	0	COMBINATION_BLOW	Chain1.esf	NULL	12000	0	skicon01.dds	192	24	216	48	1	0	0	1	1	0	0	0	Chain Reaction Level 1\\Unleashes a flurry of consecutive attacks that detaunt and slow the enemy.
0x8603	INSTANCE	0	Combination Strike	FORFIGHTER	STR	8	NONE	0	MELEE	0	1.5	0	180	30	0	0	0	COMBINATION_BLOW	Chain2.esf	NULL	12000	0	skicon01.dds	192	24	216	48	1	0	0	1	1	0	0	0	Chain Reaction Level 2\\Unleashes a flurry of consecutive attacks that detaunt and slow the enemy.
0x8603	INSTANCE	0	Ceaseless Strike	FORFIGHTER	STR	8	NONE	0	MELEE	0	1.5	0	360	30	0	0	0	COMBINATION_BLOW	Chain3.esf	NULL	12000	0	skicon01.dds	192	24	216	48	1	0	0	1	1	0	0	0	Chain Reaction Level 3\\Unleashes a flurry of consecutive attacks that detaunt and slow the enemy.
0x8603	INSTANCE	0	Hack and Slash	FORFIGHTER	STR	8	NONE	0	MELEE	0	1.5	0	540	30	0	0	0	COMBINATION_BLOW	Chain4.esf	NULL	12000	0	skicon01.dds	192	24	216	48	1	0	0	1	1	0	0	0	Chain Reaction Level 4\\Unleashes a flurry of consecutive attacks that detaunt and slow the enemy.
0x8603	INSTANCE	0	Rampage	FORFIGHTER	STR	8	NONE	0	MELEE	0	1.5	0	720	30	0	0	0	COMBINATION_BLOW	Chain4.esf	NULL	12000	0	skicon01.dds	192	24	216	48	1	0	0	1	1	0	0	0	Chain Reaction Level 5\\Unleashes a flurry of consecutive attacks that detaunt and slow the enemy.
0x8604	PASSIVE	0	Dual Wield I	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 1\\Trains the ability of the left hand to use weapons effectively.
0x8604	PASSIVE	0	Dual Wield II	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 2\\Trains the ability of the left hand to use weapons effectively. Allows for 5 consecutive attacks.
0x8604	PASSIVE	0	Dual Wield III	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 3\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8604	PASSIVE	0	Dual Wield IV	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 4\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8604	PASSIVE	0	Dual Wield V	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 5\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8605	INSTANCE	0	Counter Attack I	NONE	CON	6	NONE	0	FRIEND	0	0	0	0	30	0	0	0	FIRE2	FirstAid1.esf	NULL	12000	34	skicon01.dds	192	168	216	192	1	0	0	0	0	0	0	0	K? n?ng
0x8605	INSTANCE	0	Counter Attack II	NONE	CON	6	NONE	0	FRIEND	0	0	0	180	30	0	0	0	FIRE2	FirstAid2.esf	NULL	12000	34	skicon01.dds	192	168	216	192	1	0	0	0	0	0	0	0	K? n?ng
0x8605	INSTANCE	0	Counter Attack III	NONE	CON	6	NONE	0	FRIEND	0	0	0	360	30	0	0	0	FIRE2	FirstAid3.esf	NULL	12000	34	skicon01.dds	192	168	216	192	1	0	0	0	0	0	0	0	K? n?ng
0x8605	INSTANCE	0	Counter Attack IV	NONE	CON	6	NONE	0	FRIEND	0	0	0	540	30	0	0	0	FIRE2	FirstAid4.esf	NULL	12000	34	skicon01.dds	192	168	216	192	1	0	0	0	0	0	0	0	K? n?ng
0x8605	INSTANCE	0	Counter Attack V	NONE	CON	6	NONE	0	FRIEND	0	0	0	720	30	0	0	0	FIRE2	FirstAid4.esf	NULL	12000	34	skicon01.dds	192	168	216	192	1	0	0	0	0	0	0	0	K? n?ng
0x8606	SET	0	Counter Attack Motion Skill I	NONE	CON	6	NONE	0	ENEMY	0	0	3	0	0	0	0	0	ROUND_SWING	FullSwing1.esf	NULL	0	0	skicon01.dds	192	168	216	192	1	0	0	1	1	0	0	0	K? n?ng
0x8606	SET	0	Counter Attack Motion Skill II	NONE	CON	6	NONE	0	ENEMY	0	0	3	0	0	0	0	0	ROUND_SWING	FullSwing2.esf	NULL	0	0	skicon01.dds	192	168	216	192	1	0	0	1	1	0	0	0	K? n?ng
0x8606	SET	0	Counter Attack Motion Skill III	NONE	CON	6	NONE	0	ENEMY	0	0	3	0	0	0	0	0	ROUND_SWING	FullSwing3.esf	NULL	0	0	skicon01.dds	192	168	216	192	1	0	0	1	1	0	0	0	K? n?ng
0x8606	SET	0	Counter Attack Motion Skill IV	NONE	CON	6	NONE	0	ENEMY	0	0	3	0	0	0	0	0	ROUND_SWING	FullSwing4.esf	NULL	0	0	skicon01.dds	192	168	216	192	1	0	0	1	1	0	0	0	K? n?ng
0x8606	SET	0	Counter Attack Motion Skill V	NONE	CON	6	NONE	0	ENEMY	0	0	3	0	0	0	0	0	ROUND_SWING	FullSwing4.esf	NULL	0	0	skicon01.dds	192	168	216	192	1	0	0	1	1	0	0	0	K? n?ng
0x8702	INSTANCE	0	Backstab	WITHDAGGER	DEX	8	NONE	0	MELEE	0	1.3	0	0	40	0	0	0	BACKSTAB	BackStab1.esf	NULL	16000	0	skicon01.dds	216	24	240	48	1	0	0	1	1	0	0	0	Backstab Level 1\\Is a detaunting dagger attack deemed particularly deadly when done in Stealth.
0x8702	INSTANCE	0	Sheathed Dagger	WITHDAGGER	DEX	8	NONE	0	MELEE	0	1.3	0	240	40	0	0	0	BACKSTAB	BackStab2.esf	NULL	16000	0	skicon01.dds	216	24	240	48	1	0	0	1	1	0	0	0	Backstab Level 2\\Is a detaunting dagger attack deemed particularly deadly when done in Stealth.
0x8702	INSTANCE	0	Mercy Killing	WITHDAGGER	DEX	8	NONE	0	MELEE	0	1.3	0	480	40	0	0	0	BACKSTAB	BackStab3.esf	NULL	16000	0	skicon01.dds	216	24	240	48	1	0	0	1	1	0	0	0	Backstab Level 3\\Is a detaunting dagger attack deemed particularly deadly when done in Stealth.
0x8702	INSTANCE	0	Betrayal	WITHDAGGER	DEX	8	NONE	0	MELEE	0	1.3	0	720	40	0	0	0	BACKSTAB	BackStab4.esf	NULL	16000	0	skicon01.dds	216	24	240	48	1	0	0	1	1	0	0	0	Backstab Level 4\\Is a detaunting dagger attack deemed particularly deadly when done in Stealth.
0x8702	INSTANCE	0	Assassination	WITHDAGGER	DEX	8	NONE	0	MELEE	0	1.3	0	960	40	0	0	0	BACKSTAB	BackStab4.esf	NULL	16000	0	skicon01.dds	216	24	240	48	1	0	0	1	1	0	0	0	Backstab Level 5\\Is a detaunting dagger attack deemed particularly deadly when done in Stealth.
0x8704	INSTANCE	0	Stealth	NONE	DEX	7	NONE	0	FRIEND	0	0	0	0	40	0	0	0	FIRE2	Stealth1.esf	NULL	28000	17	skicon01.dds	0	48	24	72	1	1	0	0	0	0	0	0	Stealth Level 1\\Improves how quickly and how long one can move about undetected by enemies.\\If Stealth is broken, some time must pass before the body is ready to hide in the shadows again.
0x8704	INSTANCE	0	Invisibility	NONE	DEX	7	NONE	0	FRIEND	0	0	0	240	40	0	0	0	FIRE2	Stealth2.esf	NULL	24000	17	skicon01.dds	0	48	24	72	1	1	0	0	0	0	0	0	Stealth Level 2\\Improves how quickly and how long one can move about undetected by enemies.\\If Stealth is broken, some time must pass before the body is ready to hide in the shadows again.
0x8704	INSTANCE	0	Breaking and Entering	NONE	DEX	7	NONE	0	FRIEND	0	0	0	480	40	0	0	0	FIRE2	Stealth3.esf	NULL	20000	17	skicon01.dds	0	48	24	72	1	1	0	0	0	0	0	0	Stealth Level 3\\Improves how quickly and how long one can move about undetected by enemies.\\If Stealth is broken, some time must pass before the body is ready to hide in the shadows again.
0x8704	INSTANCE	0	Cloak	NONE	DEX	7	NONE	0	FRIEND	0	0	0	720	40	0	0	0	FIRE2	Stealth4.esf	NULL	16000	17	skicon01.dds	0	48	24	72	1	1	0	0	0	0	0	0	Stealth Level 4\\Improves how quickly and how long one can move about undetected by enemies.\\If Stealth is broken, some time must pass before the body is ready to hide in the shadows again.
0x8704	INSTANCE	0	Shadowless	NONE	DEX	7	NONE	0	FRIEND	0	0	0	960	40	0	0	0	FIRE2	Stealth4.esf	NULL	12000	17	skicon01.dds	0	48	24	72	1	1	0	0	0	0	0	0	Stealth Level 5\\Improves how quickly and how long one can move about undetected by enemies.\\If Stealth is broken, some time must pass before the body is ready to hide in the shadows again.
0x8705	PASSIVE	0	Dagger Mastery I	NONE	DEX	8	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	72	0	96	24	0	0	0	0	0	0	0	0	Dagger Mastery Level 1\\Improves the quick reflexes and arm dexterity needed to properly handle a dagger.
0x8705	PASSIVE	0	Dagger Mastery II	NONE	DEX	8	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	72	0	96	24	0	0	0	0	0	0	0	0	Dagger Mastery Level 2\\Improves the quick reflexes and arm dexterity needed to properly handle a dagger. Allows for 5 consecutive attacks.
0x8705	PASSIVE	0	Dagger Mastery III	NONE	DEX	8	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	72	0	96	24	0	0	0	0	0	0	0	0	Dagger Mastery Level 3\\Improves the quick reflexes and arm dexterity needed to properly handle a dagger. Allows for 6 consecutive attacks.
0x8705	PASSIVE	0	Dagger Mastery IV	NONE	DEX	8	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	72	0	96	24	0	0	0	0	0	0	0	0	Dagger Mastery Level 4\\Improves the quick reflexes and arm dexterity needed to properly handle a dagger. Allows for 6 consecutive attacks.
0x8705	PASSIVE	0	Dagger Mastery V	NONE	DEX	8	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	72	0	96	24	0	0	0	0	0	0	0	0	Dagger Mastery Level 5\\Improves the quick reflexes and arm dexterity needed to properly handle a dagger. Allows for 6 consecutive attacks.
0x8706	PASSIVE	0	Dual Wield I	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 1\\Trains the ability of the left hand to use weapons effectively.
0x8706	PASSIVE	0	Dual Wield II	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 2\\Trains the ability of the left hand to use weapons effectively. Allows for 5 consecutive attacks.
0x8706	PASSIVE	0	Dual Wield III	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 3\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8706	PASSIVE	0	Dual Wield IV	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 4\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8706	PASSIVE	0	Dual Wield V	NONE	STR	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	192	192	216	216	0	0	0	0	0	0	0	0	Dual Wield Level 5\\Trains the ability of the left hand to use weapons effectively. Allows for 6 consecutive attacks.
0x8707	CAST	0	Set Bomb I	NONE	STR	6	NONE	0	ENEMY	0	4	0	20	8	0	0	250	FIRE1	BrightArmor1.esf	NULL	16000	0	skicon01.dds	144	168	168	192	1	1	0	0	0	0	0	0	K? n?ng
0x8707	CAST	0	Set Bomb II	NONE	STR	6	NONE	0	ENEMY	0	4	0	60	8	8	100	250	FIRE1	BrightArmor2.esf	NULL	18000	0	skicon01.dds	144	168	168	192	1	1	0	0	0	0	0	0	K? n?ng
0x8707	CAST	0	Set Bomb III	NONE	STR	6	NONE	0	ENEMY	0	4	0	148	8	16	100	250	FIRE1	BrightArmor3.esf	NULL	20000	0	skicon01.dds	144	168	168	192	1	1	0	0	0	0	0	0	K? n?ng
0x8707	CAST	0	Set Bomb IV	NONE	STR	6	NONE	0	ENEMY	0	4	0	284	8	24	100	250	FIRE1	BrightArmor4.esf	NULL	22000	0	skicon01.dds	144	168	168	192	1	1	0	0	0	0	0	0	K? n?ng
0x8707	CAST	0	Set Bomb V	NONE	STR	6	NONE	0	ENEMY	0	4	0	468	8	32	100	250	FIRE1	BrightArmor4.esf	NULL	24000	0	skicon01.dds	144	168	168	192	1	1	0	0	0	0	0	0	K? n?ng
0x8708	SET	0	Explosion I	NONE	STR	6	NONE	0	ENEMY	0	0	14	0	0	0	0	0	NULL	FullSwing1.esf	NULL	0	0	skicon01.dds	144	168	168	192	0	0	0	0	0	0	0	0	K? n?ng
0x8708	SET	0	Explosion II	NONE	STR	6	NONE	0	ENEMY	0	0	14	0	0	0	0	0	NULL	FullSwing2.esf	NULL	0	0	skicon01.dds	144	168	168	192	0	0	0	0	0	0	0	0	K? n?ng
0x8708	SET	0	Explosion III	NONE	STR	6	NONE	0	ENEMY	0	0	14	0	0	0	0	0	NULL	FullSwing3.esf	NULL	0	0	skicon01.dds	144	168	168	192	0	0	0	0	0	0	0	0	K? n?ng
0x8708	SET	0	Explosion IV	NONE	STR	6	NONE	0	ENEMY	0	0	14	0	0	0	0	0	NULL	FullSwing4.esf	NULL	0	0	skicon01.dds	144	168	168	192	0	0	0	0	0	0	0	0	K? n?ng
0x8708	SET	0	Explosion V	NONE	STR	6	NONE	0	ENEMY	0	0	14	0	0	0	0	0	NULL	FullSwing4.esf	NULL	0	0	skicon01.dds	144	168	168	192	0	0	0	0	0	0	0	0	K? n?ng
0x8803	CAST	0	Careful Aim	RANGED	DEX	7	NONE	0	ENEMY	0	30	0	20	8	0	0	250	AIMED_SHOT3	AimedShot1.esf	NULL	16000	0	skicon01.dds	144	96	168	120	1	1	1	1	0	0	0	0	Careful Aim Level 1\\Focuses the mind and steadies the hand when using a long-range weapon, with increased damage when used in Stealth.
0x8803	CAST	0	Stealth Arrow	RANGED	DEX	7	NONE	0	ENEMY	0	30	0	60	8	8	100	250	AIMED_SHOT3	AimedShot2.esf	NULL	16000	0	skicon01.dds	144	96	168	120	1	1	1	1	0	0	0	0	Careful Aim Level 2\\Focuses the mind and steadies the hand when using a long-range weapon, with increased damage when used in Stealth.
0x8803	CAST	0	Invisible Arrow	RANGED	DEX	7	NONE	0	ENEMY	0	30	0	148	8	16	100	250	AIMED_SHOT3	AimedShot3.esf	NULL	16000	0	skicon01.dds	144	96	168	120	1	1	0	1	0	0	0	0	Careful Aim Level 3\\Focuses the mind and steadies the hand when using a long-range weapon, with increased damage when used in Stealth.\\Unaffected by Mana Shield or Flexibility.
0x8803	CAST	0	Sniper Arrow	RANGED	DEX	7	NONE	0	ENEMY	0	30	0	284	8	24	100	250	AIMED_SHOT3	AimedShot4.esf	NULL	16000	0	skicon01.dds	144	96	168	120	1	1	0	1	0	0	0	0	Careful Aim Level 4\\Focuses the mind and steadies the hand when using a long-range weapon, with increased damage when used in Stealth.\\Unaffected by Mana Shield or Flexibility.
0x8803	CAST	0	Assassin's Arrow	RANGED	DEX	7	NONE	0	ENEMY	0	30	0	468	8	32	100	250	AIMED_SHOT3	AimedShot4.esf	NULL	16000	0	skicon01.dds	144	96	168	120	1	1	0	1	0	0	0	0	Careful Aim Level 5\\Focuses the mind and steadies the hand when using a long-range weapon, with increased damage when used in Stealth.\\Unaffected by Mana Shield or Flexibility.
0x8804	INSTANCE	0	Twin Peril	RANGED	DEX	7	NONE	0	ENEMY	0	24	0	0	40	0	0	0	AIMED_SHOT2	DualShot1.esf	NULL	12000	0	skicon01.dds	24	48	48	72	1	1	1	1	0	0	0	0x8806	Twin Peril Level 1\\Fires multiple projectiles simultaneously for a powerful long-range attack.
0x8804	INSTANCE	0	Triple Peril	RANGED	DEX	7	NONE	0	ENEMY	0	24	0	240	40	0	0	0	AIMED_SHOT2	DualShot2.esf	NULL	12000	0	skicon01.dds	24	48	48	72	1	1	1	1	0	0	0	0x8806	Twin Peril Level 2\\Fires multiple projectiles simultaneously for a powerful long-range attack.
0x8804	INSTANCE	0	Illusory Peril	RANGED	DEX	7	NONE	0	ENEMY	0	24	0	480	40	0	0	0	AIMED_SHOT2	DualShot3.esf	NULL	12000	0	skicon01.dds	24	48	48	72	1	1	1	1	0	0	0	0x8806	Twin Peril Level 3\\Fires multiple projectiles simultaneously for a powerful long-range attack.
0x8804	INSTANCE	0	Dark Peril	RANGED	DEX	7	NONE	0	ENEMY	0	24	0	720	40	0	0	0	AIMED_SHOT2	DualShot4.esf	NULL	12000	0	skicon01.dds	24	48	48	72	1	1	1	1	0	0	0	0x8806	Twin Peril Level 4\\Fires multiple projectiles simultaneously for a powerful long-range attack.
0x8804	INSTANCE	0	Circle of Peril	RANGED	DEX	7	NONE	0	ENEMY	0	24	0	960	40	0	0	0	AIMED_SHOT2	DualShot4.esf	NULL	12000	0	skicon01.dds	24	48	48	72	1	1	1	1	0	0	0	0x8806	Twin Peril Level 5\\Fires multiple projectiles simultaneously for a powerful long-range attack.
0x8805	INSTANCE	0	Camouflage	NONE	DEX	7	NONE	0	FRIEND	0	0	0	0	30	0	0	0	FIRE2	Camou1.esf	NULL	28000	17	skicon01.dds	48	48	72	72	1	1	0	0	0	0	0	0	Camouflage Level 1\\Provides a temporary disguise which blends into the surroundings.\\Movement, duration, and preparation time Improves with skill level.
0x8805	INSTANCE	0	Disguise	NONE	DEX	7	NONE	0	FRIEND	0	0	0	180	30	0	0	0	FIRE2	Camou2.esf	NULL	24000	17	skicon01.dds	48	48	72	72	1	1	0	0	0	0	0	0	Camouflage Level 2\\Provides a temporary disguise which blends into the surroundings.\\Movement, duration, and preparation time Improves with skill level.
0x8805	INSTANCE	0	Bated Breath	NONE	DEX	7	NONE	0	FRIEND	0	0	0	360	30	0	0	0	FIRE2	Camou3.esf	NULL	20000	17	skicon01.dds	48	48	72	72	1	1	0	0	0	0	0	0	Camouflage Level 3\\Provides a temporary disguise which blends into the surroundings.\\Movement, duration, and preparation time Improves with skill level.
0x8805	INSTANCE	0	Cat Paws	NONE	DEX	7	NONE	0	FRIEND	0	0	0	540	30	0	0	0	FIRE2	Camou4.esf	NULL	16000	17	skicon01.dds	48	48	72	72	1	1	0	0	0	0	0	0	Camouflage Level 4\\Provides a temporary disguise which blends into the surroundings.\\Movement, duration, and preparation time Improves with skill level.
0x8805	INSTANCE	0	Intangible Presence	NONE	DEX	7	NONE	0	FRIEND	0	0	0	720	30	0	0	0	FIRE2	Camou4.esf	NULL	12000	17	skicon01.dds	48	48	72	72	1	1	0	0	0	0	0	0	Camouflage Level 5\\Provides a temporary disguise which blends into the surroundings.\\Movement, duration, and preparation time Improves with skill level.
0x8806	PASSIVE	0	Accuracy I	NONE	DEX	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	24	216	48	240	0	0	0	0	0	0	0x8804	0	Accuracy Level 1\\Improves the hand-eye coordination necessary to use long-range weapons, increasing damage and hit rate.
0x8806	PASSIVE	0	Accuracy II	NONE	DEX	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	24	216	48	240	0	0	0	0	0	0	0x8804	0	Accuracy Level 2\\Improves the hand-eye coordination necessary to use long-range weapons, increasing damage and hit rate.
0x8806	PASSIVE	0	Accuracy III	NONE	DEX	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	24	216	48	240	0	0	0	0	0	0	0x8804	0	Accuracy Level 3\\Improves the hand-eye coordination necessary to use long-range weapons, increasing damage and hit rate.
0x8806	PASSIVE	0	Accuracy IV	NONE	DEX	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	24	216	48	240	0	0	0	0	0	0	0x8804	0	Accuracy Level 4\\Improves the hand-eye coordination necessary to use long-range weapons, increasing damage and hit rate.
0x8806	PASSIVE	0	Accuracy V	NONE	DEX	7	NONE	0	NONE	0	0	0	0	0	0	0	0	NULL	NULL	NULL	0	0	skicon01.dds	24	216	48	240	0	0	0	0	0	0	0x8804	0	Accuracy Level 5\\Improves the hand-eye coordination necessary to use long-range weapons, increasing damage and hit rate.
0x8901	INSTANCE	1	Conjure	NONE	NONE	0	NONE	0	PARTY	0	0	0	2000	0	0	400	0	FIRE1	Recall.esf	NULL	120000	0	skicon01.dds	216	144	240	168	1	1	0	0	0	0	0	0	Sorcerer CLASS SKILL\\Teleports the caster's party to his present location.
